index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
35,GRND,Groundwater,2010-12-01,2010-12-31,,,,,
36,GRND,Groundwater,2011-01-01,2011-01-31,,,,,
37,GRND,Groundwater,2011-02-01,2011-02-28,,,,,
38,GRND,Groundwater,2011-03-01,2011-03-31,,,,,
39,GRND,Groundwater,2011-04-01,2011-04-30,,,,,
40,GRND,Groundwater,2011-05-01,2011-05-31,,,,,
41,GRND,Groundwater,2011-06-01,2011-06-30,,,,,
42,GRND,Groundwater,2011-07-01,2011-07-31,,,,,
43,GRND,Groundwater,2011-08-01,2011-08-31,,,,,
44,GRND,Groundwater,2011-09-01,2011-09-30,,,,,
45,GRND,Groundwater,2011-10-01,2011-10-31,,,,,
46,GRND,Groundwater,2011-11-01,2011-11-30,,,,,
47,GRND,Groundwater,2011-12-01,2011-12-31,,,,,
48,GRND,Groundwater,2012-01-01,2012-01-31,,,,,
49,GRND,Groundwater,2012-02-01,2012-02-29,,,,,
50,GRND,Groundwater,2012-03-01,2012-03-31,,,,,
51,GRND,Groundwater,2012-04-01,2012-04-30,,,,,
52,GRND,Groundwater,2012-05-01,2012-05-31,,,,,
53,GRND,Groundwater,2012-06-01,2012-06-30,,,,,
54,GRND,Groundwater,2012-07-01,2012-07-31,,,,,
55,GRND,Groundwater,2012-08-01,2012-08-31,,,,,
56,GRND,Groundwater,2012-09-01,2012-09-30,,,,,
57,GRND,Groundwater,2012-10-01,2012-10-31,,,,,
58,GRND,Groundwater,2012-11-01,2012-11-30,,,,,
59,GRND,Groundwater,2012-12-01,2012-12-31,,,,,
60,GRND,Groundwater,2013-01-01,2013-01-31,,,,,
61,GRND,Groundwater,2013-02-01,2013-02-28,,,,,
62,GRND,Groundwater,2013-03-01,2013-03-31,,,,,
63,GRND,Groundwater,2013-04-01,2013-04-30,,,,,
64,GRND,Groundwater,2013-05-01,2013-05-31,,,,,
65,GRND,Groundwater,2013-06-01,2013-06-30,,,,,
66,GRND,Groundwater,2013-07-01,2013-07-31,,,,,
67,GRND,Groundwater,2013-08-01,2013-08-31,,,,,
68,GRND,Groundwater,2013-09-01,2013-09-30,,,,,
69,GRND,Groundwater,2013-10-01,2013-10-31,,,,,
70,GRND,Groundwater,2013-11-01,2013-11-30,,,,,
71,GRND,Groundwater,2013-12-01,2013-12-31,,,,,
72,GRND,Groundwater,2014-01-01,2014-01-31,,,,,
73,GRND,Groundwater,2014-02-01,2014-02-28,,,,,
74,GRND,Groundwater,2014-03-01,2014-03-31,,,,,
75,GRND,Groundwater,2014-04-01,2014-04-30,,,,,
76,GRND,Groundwater,2014-05-01,2014-05-31,,,,,
77,GRND,Groundwater,2014-06-01,2014-06-30,,,,,
78,GRND,Groundwater,2014-07-01,2014-07-31,,,,,
79,GRND,Groundwater,2014-08-01,2014-08-31,,,,,
80,GRND,Groundwater,2014-09-01,2014-09-30,,,,,
81,GRND,Groundwater,2014-10-01,2014-10-31,,,,,
82,GRND,Groundwater,2014-11-01,2014-11-30,,,,,
83,GRND,Groundwater,2014-12-01,2014-12-31,,,,,
84,GRND,Groundwater,2015-01-01,2015-01-31,,,,,
85,GRND,Groundwater,2015-02-01,2015-02-28,,,,,
86,GRND,Groundwater,2015-03-01,2015-03-31,,,,,
87,GRND,Groundwater,2015-04-01,2015-04-30,,,,,
88,GRND,Groundwater,2015-05-01,2015-05-31,,,,,
89,GRND,Groundwater,2015-06-01,2015-06-30,,,,,
90,GRND,Groundwater,2015-07-01,2015-07-31,,,,,
91,GRND,Groundwater,2015-08-01,2015-08-31,,,,,
92,GRND,Groundwater,2015-09-01,2015-09-30,,,,,
93,GRND,Groundwater,2015-10-01,2015-10-31,,,,,
94,GRND,Groundwater,2015-11-01,2015-11-30,,,,,
95,GRND,Groundwater,2015-12-01,2015-12-31,,,,,
96,GRND,Groundwater,2016-01-01,2016-01-31,,,,,
97,GRND,Groundwater,2016-02-01,2016-02-29,,,,,
98,GRND,Groundwater,2016-03-01,2016-03-31,,,,,
99,GRND,Groundwater,2016-04-01,2016-04-30,,,,,
100,GRND,Groundwater,2016-05-01,2016-05-31,,,,,
101,GRND,Groundwater,2016-06-01,2016-06-30,,,,,
102,GRND,Groundwater,2016-07-01,2016-07-31,,,,,
103,GRND,Groundwater,2016-08-01,2016-08-31,,,,,
104,GRND,Groundwater,2016-09-01,2016-09-30,,,,,
105,GRND,Groundwater,2016-10-01,2016-10-31,,,,,
106,GRND,Groundwater,2016-11-01,2016-11-30,,,,,
107,GRND,Groundwater,2016-12-01,2016-12-31,,,,,
108,GRND,Groundwater,2017-01-01,2017-01-31,,,,,
109,GRND,Groundwater,2017-02-01,2017-02-28,,,,,
110,GRND,Groundwater,2017-03-01,2017-03-31,,,,,
111,GRND,Groundwater,2017-04-01,2017-04-30,,,,,
112,GRND,Groundwater,2017-05-01,2017-05-31,,,,,
113,GRND,Groundwater,2017-06-01,2017-06-30,,,,,
114,GRND,Groundwater,2017-07-01,2017-07-31,,,,,
115,GRND,Groundwater,2017-08-01,2017-08-31,,,,,
116,GRND,Groundwater,2017-09-01,2017-09-30,,,,,
117,GRND,Groundwater,2017-10-01,2017-10-31,,,,,
118,GRND,Groundwater,2017-11-01,2017-11-30,,,,,
119,GRND,Groundwater,2017-12-01,2017-12-31,,,,,
120,GRND,Groundwater,2018-01-01,2018-01-31,,,,,
121,GRND,Groundwater,2018-02-01,2018-02-28,,,,,
122,GRND,Groundwater,2018-03-01,2018-03-31,,,,,
123,GRND,Groundwater,2018-04-01,2018-04-30,,,,,
124,GRND,Groundwater,2018-05-01,2018-05-31,,,,,
125,GRND,Groundwater,2018-06-01,2018-06-30,,,,,
126,GRND,Groundwater,2018-07-01,2018-07-31,,,,,
127,GRND,Groundwater,2018-08-01,2018-08-31,,,,,
128,GRND,Groundwater,2018-09-01,2018-09-30,,,,,
129,GRND,Groundwater,2018-10-01,2018-10-31,,,,,
130,GRND,Groundwater,2018-11-01,2018-11-30,,,,,
131,GRND,Groundwater,2018-12-01,2018-12-31,,,,,
132,GRND,Groundwater,2019-01-01,2019-01-31,,,,,
133,GRND,Groundwater,2019-02-01,2019-02-28,,,,,
134,GRND,Groundwater,2019-03-01,2019-03-31,,,,,
135,GRND,Groundwater,2019-04-01,2019-04-30,,,,,
136,GRND,Groundwater,2019-05-01,2019-05-31,,,,,
137,GRND,Groundwater,2019-06-01,2019-06-30,,,,,
138,GRND,Groundwater,2019-07-01,2019-07-31,,,,,
139,GRND,Groundwater,2019-08-01,2019-08-31,,,,,
140,GRND,Groundwater,2019-09-01,2019-09-30,,,,,
141,GRND,Groundwater,2019-10-01,2019-10-31,,,,,
142,GRND,Groundwater,2019-11-01,2019-11-30,,,,,
143,GRND,Groundwater,2019-12-01,2019-12-31,,,,,
144,GRND,Groundwater,2020-01-01,2020-01-31,,,,,
145,GRND,Groundwater,2020-02-01,2020-02-29,,,,,
146,GRND,Groundwater,2020-03-01,2020-03-31,,,,,
147,GRND,Groundwater,2020-04-01,2020-04-30,,,,,
148,GRND,Groundwater,2020-05-01,2020-05-31,,,,,
149,GRND,Groundwater,2020-06-01,2020-06-30,,,,,
150,GRND,Groundwater,2020-07-01,2020-07-31,,,,,
151,GRND,Groundwater,2020-08-01,2020-08-31,,,,,
152,GRND,Groundwater,2020-09-01,2020-09-30,,,,,
153,GRND,Groundwater,2020-10-01,2020-10-31,,,,,
154,GRND,Groundwater,2020-11-01,2020-11-30,,,,,
155,GRND,Groundwater,2020-12-01,2020-12-31,,,,,
156,GRND,Groundwater,2021-01-01,2021-01-31,,,,,
157,GRND,Groundwater,2021-02-01,2021-02-28,,,,,
158,GRND,Groundwater,2021-03-01,2021-03-31,,,,,
159,GRND,Groundwater,2021-04-01,2021-04-30,,,,,
160,GRND,Groundwater,2021-05-01,2021-05-31,,,,,
161,GRND,Groundwater,2021-06-01,2021-06-30,,,,,
162,GRND,Groundwater,2021-07-01,2021-07-31,,,,,
163,GRND,Groundwater,2021-08-01,2021-08-31,,,,,
164,GRND,Groundwater,2021-09-01,2021-09-30,,,,,
165,GRND,Groundwater,2021-10-01,2021-10-31,,,,,
166,GRND,Groundwater,2021-11-01,2021-11-30,,,,,
167,GRND,Groundwater,2021-12-01,2021-12-31,,,,,
168,GRND,Groundwater,2022-01-01,2022-01-31,,,,,
169,GRND,Groundwater,2022-02-01,2022-02-28,,,,,
170,GRND,Groundwater,2022-03-01,2022-03-31,,,,,
171,GRND,Groundwater,2022-04-01,2022-04-30,,,,,
172,GRND,Groundwater,2022-05-01,2022-05-31,,,,,
173,GRND,Groundwater,2022-06-01,2022-06-30,,,,,
174,GRND,Groundwater,2022-07-01,2022-07-31,,,,,
175,GRND,Groundwater,2022-08-01,2022-08-31,,,,,
176,GRND,Groundwater,2022-09-01,2022-09-30,,,,,
177,GRND,Groundwater,2022-10-01,2022-10-31,,,,,
178,GRND,Groundwater,2022-11-01,2022-11-30,,,,,
179,GRND,Groundwater,2022-12-01,2022-12-31,,,,,
180,GRND,Groundwater,2023-01-01,2023-01-31,,,,,
181,GRND,Groundwater,2023-02-01,2023-02-28,,,,,
182,GRND,Groundwater,2023-03-01,2023-03-31,,,,,
183,GRND,Groundwater,2023-04-01,2023-04-30,,,,,
184,GRND,Groundwater,2023-05-01,2023-05-31,,,,,
185,GRND,Groundwater,2023-06-01,2023-07-01,,,,,
186,GRND,Groundwater,2023-07-01,2023-08-01,,,,,
187,GRND,Groundwater,2023-08-01,2023-09-01,,,,,
188,GRND,Groundwater,2023-09-01,2023-10-02,,,,,
189,GRND,Groundwater,2023-10-01,2023-11-02,,,,,
190,GRND,Groundwater,2023-11-01,2023-12-03,,,,,
191,GRND,Groundwater,2023-12-01,2024-01-03,,,,,
192,GRND,Groundwater,2024-01-01,2024-02-03,,,,,
193,GRND,Groundwater,2024-02-01,2024-03-15,,,,,
