index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
95,GANG,Ganges-Brahmaputra-Meghna,2015-12-01,2015-12-31,,,,,
96,GANG,Ganges-Brahmaputra-Meghna,2016-01-01,2016-01-31,,,,,
97,GANG,Ganges-Brahmaputra-Meghna,2016-02-01,2016-02-29,,,,,
98,GANG,Ganges-Brahmaputra-Meghna,2016-03-01,2016-03-31,,,,,
99,GANG,Ganges-Brahmaputra-Meghna,2016-04-01,2016-04-30,,,,,
100,GANG,Ganges-Brahmaputra-Meghna,2016-05-01,2016-05-31,,,,,
101,GANG,Ganges-Brahmaputra-Meghna,2016-06-01,2016-06-30,,,,,
102,GANG,Ganges-Brahmaputra-Meghna,2016-07-01,2016-07-31,,,,,
103,GANG,Ganges-Brahmaputra-Meghna,2016-08-01,2016-08-31,,,,,
104,GANG,Ganges-Brahmaputra-Meghna,2016-09-01,2016-09-30,,,,,
105,GANG,Ganges-Brahmaputra-Meghna,2016-10-01,2016-10-31,,,,,
106,GANG,Ganges-Brahmaputra-Meghna,2016-11-01,2016-11-30,,,,,
107,GANG,Ganges-Brahmaputra-Meghna,2016-12-01,2016-12-31,,,,,
108,GANG,Ganges-Brahmaputra-Meghna,2017-01-01,2017-01-31,,,,,
109,GANG,Ganges-Brahmaputra-Meghna,2017-02-01,2017-02-28,,,,,
110,GANG,Ganges-Brahmaputra-Meghna,2017-03-01,2017-03-31,,,,,
111,GANG,Ganges-Brahmaputra-Meghna,2017-04-01,2017-04-30,,,,,
112,GANG,Ganges-Brahmaputra-Meghna,2017-05-01,2017-05-31,,,,,
113,GANG,Ganges-Brahmaputra-Meghna,2017-06-01,2017-06-30,,,,,
114,GANG,Ganges-Brahmaputra-Meghna,2017-07-01,2017-07-31,,,,,
115,GANG,Ganges-Brahmaputra-Meghna,2017-08-01,2017-08-31,,,,,
116,GANG,Ganges-Brahmaputra-Meghna,2017-09-01,2017-09-30,,,,,
117,GANG,Ganges-Brahmaputra-Meghna,2017-10-01,2017-10-31,,,,,
118,GANG,Ganges-Brahmaputra-Meghna,2017-11-01,2017-11-30,,,,,
119,GANG,Ganges-Brahmaputra-Meghna,2017-12-01,2017-12-31,,,,,
120,GANG,Ganges-Brahmaputra-Meghna,2018-01-01,2018-01-31,,,,,
121,GANG,Ganges-Brahmaputra-Meghna,2018-02-01,2018-02-28,,,,,
122,GANG,Ganges-Brahmaputra-Meghna,2018-03-01,2018-03-31,,,,,
123,GANG,Ganges-Brahmaputra-Meghna,2018-04-01,2018-04-30,,,,,
124,GANG,Ganges-Brahmaputra-Meghna,2018-05-01,2018-05-31,,,,,
125,GANG,Ganges-Brahmaputra-Meghna,2018-06-01,2018-06-30,,,,,
126,GANG,Ganges-Brahmaputra-Meghna,2018-07-01,2018-07-31,,,,,
127,GANG,Ganges-Brahmaputra-Meghna,2018-08-01,2018-08-31,,,,,
128,GANG,Ganges-Brahmaputra-Meghna,2018-09-01,2018-09-30,,,,,
129,GANG,Ganges-Brahmaputra-Meghna,2018-10-01,2018-10-31,,,,,
130,GANG,Ganges-Brahmaputra-Meghna,2018-11-01,2018-11-30,,,,,
131,GANG,Ganges-Brahmaputra-Meghna,2018-12-01,2018-12-31,,,,,
